item_id,median_price,avg_mon_sales,avg_mon_volumn,avg_mon_categ_sales,avg_mon_categ_volumn
69,250.0,718.1818181818181,3.1764705882352944,35283.294117647056,203.11764705882354
70,349.0,982.030303030303,3.2352941176470584,338758.8020588235,780.2352941176471
71,499.0,468.80909090909086,0.8529411764705882,2670835.510882353,6000.911764705883
72,119.0,203.89090909090908,1.7058823529411764,5003694.721764707,18673.08823529412
73,58.0,14.212121212121213,0.2647058823529412,5003694.721764707,18673.08823529412
74,499.0,393.1818181818182,0.7352941176470589,2670835.510882353,6000.911764705883
75,149.0,219.6181818181818,1.5,5003694.721764707,18673.08823529412
76,499.0,4733.560606060606,9.5,2670835.510882353,6000.911764705883
77,399.0,8085.995454545457,24.617647058823533,5003694.721764707,18673.08823529412
78,399.0,1646.3045454545456,4.088235294117647,5003694.721764707,18673.08823529412
79,399.0,443.3030303030303,1.1470588235294117,5003694.721764707,18673.08823529412
80,217.5,42.54030303030303,0.17647058823529413,2670835.510882353,6000.911764705883
81,299.0,232.12121212121207,0.7647058823529411,5003694.721764707,18673.08823529412
82,299.0,78.54545454545455,0.2647058823529412,2670835.510882353,6000.911764705883
83,0.0,0.0,0.0,5003694.721764707,18673.08823529412
84,149.0,42.72727272727273,0.29411764705882354,5003694.721764707,18673.08823529412
85,299.0,964.5606060606059,3.2352941176470584,2670835.510882353,6000.911764705883
86,28.0,3.4545454545454546,0.08823529411764706,5003694.721764707,18673.08823529412
87,499.0,408.3030303030303,0.7941176470588235,2670835.510882353,6000.911764705883
88,149.0,182.1878787878788,1.2647058823529411,5003694.721764707,18673.08823529412
89,149.0,115.6969696969697,0.8235294117647058,5003694.721764707,18673.08823529412
90,399.0,3945.366666666667,9.676470588235292,5003694.721764707,18673.08823529412
91,549.0,2229.6060606060605,4.911764705882354,2670835.510882353,6000.911764705883
92,249.0,22.63636363636364,0.08823529411764706,2670835.510882353,6000.911764705883
93,249.0,1228.821212121212,4.882352941176472,242002.64411764703,783.1176470588235
94,148.0,57.30303030303031,0.3235294117647059,5003694.721764707,18673.08823529412
95,299.0,102.03030303030305,0.38235294117647056,5003694.721764707,18673.08823529412
96,149.0,277.27272727272725,1.8529411764705883,5003694.721764707,18673.08823529412
97,149.0,543.1409090909092,3.6764705882352944,5003694.721764707,18673.08823529412
98,399.0,5313.945454545455,13.588235294117649,5003694.721764707,18673.08823529412
99,149.0,388.7827272727272,2.8823529411764706,2670835.510882353,6000.911764705883
100,149.0,278.27272727272725,1.9117647058823528,5003694.721764707,18673.08823529412
101,216.0,43.84848484848485,0.2058823529411765,20102.70588235294,75.02941176470588
102,27900.0,1690.909090909091,0.05882352941176471,217425.69676470585,166.08823529411762
103,14900.0,842.4242424242424,0.05882352941176471,217425.69676470585,166.08823529411762
104,4900.0,296.969696969697,0.05882352941176471,217425.69676470585,166.08823529411762
105,28.0,0.8484848484848485,0.029411764705882356,7587037.4917645715,13451.735294117649
106,28.0,0.8484848484848485,0.029411764705882356,7587037.4917645715,13451.735294117649
107,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
108,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
109,249.0,755.969696969697,3.3235294117647056,271129.2467647059,963.1764705882354
110,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
111,199.0,284.06060606060606,1.3529411764705883,271129.2467647059,963.1764705882354
112,172.0,15.636363636363635,0.08823529411764706,1106.4411764705883,7.411764705882352
113,249.0,982.8181818181821,4.352941176470588,271129.2467647059,963.1764705882354
114,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
115,199.0,120.57575757575758,0.6176470588235294,271129.2467647059,963.1764705882354
116,89.0,2.696969696969697,0.029411764705882356,271129.2467647059,963.1764705882354
117,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
118,114.0,10.363636363636363,0.08823529411764706,1106.4411764705883,7.411764705882352
119,75.0,2.272727272727273,0.029411764705882356,1106.4411764705883,7.411764705882352
120,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
121,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
122,75.0,2.272727272727273,0.029411764705882356,1106.4411764705883,7.411764705882352
123,314.0,9.515151515151516,0.029411764705882356,1106.4411764705883,7.411764705882352
124,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
125,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
126,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
127,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
128,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
129,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
130,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
131,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
132,216.0,13.090909090909092,0.05882352941176471,1106.4411764705883,7.411764705882352
133,249.0,212.8181818181818,0.9117647058823528,39740.02058823529,154.35294117647058
134,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
135,250.0,7.575757575757576,0.029411764705882356,39740.02058823529,154.35294117647058
136,199.0,14.757575757575758,0.08823529411764706,39740.02058823529,154.35294117647058
137,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
138,249.0,0.0,0.05882352941176471,39740.02058823529,154.35294117647058
139,249.0,0.0,0.029411764705882356,39740.02058823529,154.35294117647058
140,0.0,0.0,0.0,39740.02058823529,154.35294117647058
141,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
142,299.0,54.36363636363637,0.17647058823529413,39740.02058823529,154.35294117647058
143,249.0,15.090909090909092,0.05882352941176471,39740.02058823529,154.35294117647058
144,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
145,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
146,110.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
147,110.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
148,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
149,249.0,1269.9863636363634,5.205882352941177,39740.02058823529,154.35294117647058
150,188.0,22.78787878787879,0.1176470588235294,1106.4411764705883,7.411764705882352
151,249.0,200.72727272727272,0.8235294117647058,39740.02058823529,154.35294117647058
152,249.0,209.5909090909091,0.8529411764705882,39740.02058823529,154.35294117647058
153,399.0,1769.960606060606,4.382352941176471,39740.02058823529,154.35294117647058
154,299.0,2441.2181818181816,8.117647058823529,39740.02058823529,154.35294117647058
155,299.0,2094.939393939394,6.970588235294117,39740.02058823529,154.35294117647058
156,299.0,2130.5212121212116,7.029411764705883,39740.02058823529,154.35294117647058
157,110.0,6.666666666666668,0.08823529411764706,1106.4411764705883,7.411764705882352
158,110.0,6.666666666666668,0.08823529411764706,1106.4411764705883,7.411764705882352
159,110.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
160,110.0,3.333333333333333,0.029411764705882356,1106.4411764705883,7.411764705882352
161,119.0,7.212121212121213,0.08823529411764706,1106.4411764705883,7.411764705882352
162,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
163,129.0,7.8181818181818175,0.05882352941176471,1106.4411764705883,7.411764705882352
164,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
165,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
166,249.0,394.6833333333333,1.5882352941176472,39740.02058823529,154.35294117647058
167,149.0,4.5151515151515165,0.029411764705882356,1106.4411764705883,7.411764705882352
168,0.0,0.0,0.0,1106.4411764705883,7.411764705882352
169,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
170,249.0,15.090909090909092,0.05882352941176471,39740.02058823529,154.35294117647058
171,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
172,250.0,7.575757575757576,0.029411764705882356,39740.02058823529,154.35294117647058
173,0.0,0.0,0.0,39740.02058823529,154.35294117647058
174,80.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
175,249.0,17.363636363636363,0.08823529411764706,39740.02058823529,154.35294117647058
176,250.0,15.151515151515152,0.05882352941176471,39740.02058823529,154.35294117647058
177,250.0,366.75757575757575,1.4411764705882353,39740.02058823529,154.35294117647058
178,250.0,7.575757575757576,0.029411764705882356,39740.02058823529,154.35294117647058
179,250.0,7.575757575757576,0.029411764705882356,39740.02058823529,154.35294117647058
180,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
181,100.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
182,100.0,0.0,0.05882352941176471,1106.4411764705883,7.411764705882352
183,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
184,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
185,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
186,100.0,0.0,0.05882352941176471,1106.4411764705883,7.411764705882352
187,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
188,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
189,99.0,0.0,0.05882352941176471,1106.4411764705883,7.411764705882352
190,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
191,100.0,3.0303030303030303,0.05882352941176471,1106.4411764705883,7.411764705882352
192,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
193,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
194,99.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
195,100.0,3.0303030303030303,0.05882352941176471,1106.4411764705883,7.411764705882352
196,129.0,7.8181818181818175,0.05882352941176471,1106.4411764705883,7.411764705882352
197,249.0,559.4848484848485,2.294117647058824,39740.02058823529,154.35294117647058
198,250.0,29.63636363636364,0.14705882352941174,39740.02058823529,154.35294117647058
199,250.0,660.2424242424242,2.647058823529412,39740.02058823529,154.35294117647058
200,249.0,37.72727272727273,0.14705882352941174,39740.02058823529,154.35294117647058
201,80.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
202,249.0,891.8909090909093,3.647058823529412,39740.02058823529,154.35294117647058
203,80.0,4.848484848484849,0.05882352941176471,1106.4411764705883,7.411764705882352
204,0.0,0.0,0.0,1106.4411764705883,7.411764705882352
205,249.0,67.9090909090909,0.2647058823529412,39740.02058823529,154.35294117647058
206,120.0,3.636363636363636,0.029411764705882356,1106.4411764705883,7.411764705882352
207,98.0,2.9696969696969697,0.029411764705882356,39740.02058823529,154.35294117647058
208,172.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
209,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
210,249.0,458.96969696969705,1.8823529411764703,39740.02058823529,154.35294117647058
211,216.0,6.545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
212,216.0,6.545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
213,249.0,1490.7136363636364,5.970588235294117,39740.02058823529,154.35294117647058
214,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
215,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
216,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
217,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
218,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
219,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
220,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
221,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
222,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
223,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
224,249.0,100.78787878787878,0.4117647058823529,39740.02058823529,154.35294117647058
225,249.0,60.36363636363637,0.3235294117647059,39740.02058823529,154.35294117647058
226,249.0,628.060606060606,2.5294117647058822,39740.02058823529,154.35294117647058
227,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
228,249.0,692.6969696969697,2.8235294117647056,39740.02058823529,154.35294117647058
229,80.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
230,250.0,437.79393939393935,1.7647058823529411,39740.02058823529,154.35294117647058
231,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
232,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
233,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
234,249.0,143.36363636363637,0.6764705882352942,39740.02058823529,154.35294117647058
235,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
236,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
237,0.0,0.0,0.0,39740.02058823529,154.35294117647058
238,249.0,0.0,0.05882352941176471,39740.02058823529,154.35294117647058
239,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
240,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
241,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
242,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
243,250.0,15.151515151515152,0.05882352941176471,39740.02058823529,154.35294117647058
244,249.0,37.72727272727273,0.14705882352941174,39740.02058823529,154.35294117647058
245,100.0,0.0,0.029411764705882356,1106.4411764705883,7.411764705882352
246,250.0,212.12121212121207,0.8235294117647058,39740.02058823529,154.35294117647058
247,250.0,7.575757575757576,0.029411764705882356,39740.02058823529,154.35294117647058
248,249.0,75.45454545454545,0.4117647058823529,39740.02058823529,154.35294117647058
249,0.0,0.0,0.0,39740.02058823529,154.35294117647058
250,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
251,172.0,15.636363636363635,0.08823529411764706,1106.4411764705883,7.411764705882352
252,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
253,249.0,598.5181818181818,2.4411764705882355,39740.02058823529,154.35294117647058
254,0.0,0.0,0.0,1106.4411764705883,7.411764705882352
255,216.0,6.545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
256,188.0,17.09090909090909,0.08823529411764706,1106.4411764705883,7.411764705882352
257,249.0,764.6363636363636,3.0882352941176467,39740.02058823529,154.35294117647058
258,249.0,1087.8181818181818,4.294117647058823,39740.02058823529,154.35294117647058
259,249.0,1156.366666666667,4.735294117647058,39740.02058823529,154.35294117647058
260,188.0,11.393939393939394,0.05882352941176471,1106.4411764705883,7.411764705882352
261,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
262,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
263,250.0,22.72727272727273,0.08823529411764706,39740.02058823529,154.35294117647058
264,199.0,12.06060606060606,0.05882352941176471,39740.02058823529,154.35294117647058
265,249.0,57.36363636363637,0.2647058823529412,39740.02058823529,154.35294117647058
266,144.0,8.727272727272727,0.05882352941176471,1106.4411764705883,7.411764705882352
267,249.0,164.3939393939394,0.7352941176470589,39740.02058823529,154.35294117647058
268,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
269,349.0,300.24242424242425,0.8823529411764706,39740.02058823529,154.35294117647058
270,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
271,129.0,11.727272727272727,0.08823529411764706,1106.4411764705883,7.411764705882352
272,250.0,30.303030303030305,0.1176470588235294,39740.02058823529,154.35294117647058
273,249.0,11.0,0.05882352941176471,39740.02058823529,154.35294117647058
274,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
275,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
276,249.0,561.0,2.235294117647059,39740.02058823529,154.35294117647058
277,250.0,68.18181818181819,0.2647058823529412,39740.02058823529,154.35294117647058
278,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
279,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
280,250.0,7.575757575757576,0.029411764705882356,39740.02058823529,154.35294117647058
281,249.0,13.581818181818182,0.05882352941176471,39740.02058823529,154.35294117647058
282,249.0,391.06060606060606,1.5588235294117647,39740.02058823529,154.35294117647058
283,249.0,28.66666666666667,0.1176470588235294,39740.02058823529,154.35294117647058
284,249.0,28.66666666666667,0.14705882352941174,39740.02058823529,154.35294117647058
285,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
286,129.0,3.9090909090909087,0.029411764705882356,1106.4411764705883,7.411764705882352
287,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
288,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
289,228.0,6.909090909090909,0.029411764705882356,1106.4411764705883,7.411764705882352
290,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
291,172.0,5.212121212121212,0.05882352941176471,1106.4411764705883,7.411764705882352
292,249.0,150.9090909090909,0.5882352941176471,39740.02058823529,154.35294117647058
293,249.0,488.9333333333333,1.9411764705882355,39740.02058823529,154.35294117647058
294,249.0,314.75757575757575,1.2941176470588236,39740.02058823529,154.35294117647058
295,249.0,150.9090909090909,0.5882352941176471,39740.02058823529,154.35294117647058
296,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
297,249.0,30.181818181818183,0.1176470588235294,39740.02058823529,154.35294117647058
298,249.0,203.72727272727272,0.7941176470588235,39740.02058823529,154.35294117647058
299,216.0,78.54545454545455,0.35294117647058826,1106.4411764705883,7.411764705882352
300,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
301,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
302,0.0,0.0,0.0,39740.02058823529,154.35294117647058
303,59.0,1.7878787878787878,0.029411764705882356,39740.02058823529,154.35294117647058
304,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
305,114.0,3.4545454545454546,0.029411764705882356,1106.4411764705883,7.411764705882352
306,249.0,371.52121212121216,1.5882352941176472,39740.02058823529,154.35294117647058
307,114.0,6.909090909090909,0.05882352941176471,1106.4411764705883,7.411764705882352
308,249.0,1441.0939393939393,5.970588235294117,39740.02058823529,154.35294117647058
309,172.0,10.424242424242424,0.05882352941176471,1106.4411764705883,7.411764705882352
310,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
311,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
312,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
313,249.0,401.79393939393935,1.6176470588235294,39740.02058823529,154.35294117647058
314,249.0,7.545454545454546,0.05882352941176471,39740.02058823529,154.35294117647058
315,249.0,0.0,0.029411764705882356,39740.02058823529,154.35294117647058
316,299.0,36.24242424242424,0.1176470588235294,39740.02058823529,154.35294117647058
317,299.0,149.87878787878788,0.5,39740.02058823529,154.35294117647058
318,299.0,9.06060606060606,0.029411764705882356,39740.02058823529,154.35294117647058
319,299.0,9.06060606060606,0.029411764705882356,39740.02058823529,154.35294117647058
320,299.0,627.4545454545455,2.117647058823529,39740.02058823529,154.35294117647058
321,299.0,140.8181818181818,0.4705882352941176,39740.02058823529,154.35294117647058
322,299.0,72.48484848484848,0.2647058823529412,39740.02058823529,154.35294117647058
323,129.0,11.727272727272727,0.08823529411764706,1106.4411764705883,7.411764705882352
324,249.0,22.63636363636364,0.14705882352941174,39740.02058823529,154.35294117647058
325,249.0,1205.189393939394,4.941176470588236,39740.02058823529,154.35294117647058
326,300.0,9.090909090909092,0.029411764705882356,39740.02058823529,154.35294117647058
327,129.0,3.9090909090909087,0.029411764705882356,1106.4411764705883,7.411764705882352
328,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
329,250.0,90.24242424242424,0.38235294117647056,39740.02058823529,154.35294117647058
330,216.0,26.181818181818183,0.1176470588235294,1106.4411764705883,7.411764705882352
331,249.0,7.545454545454546,0.029411764705882356,39740.02058823529,154.35294117647058
332,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
333,249.0,15.090909090909092,0.05882352941176471,39740.02058823529,154.35294117647058
334,144.0,21.818181818181817,0.14705882352941174,1106.4411764705883,7.411764705882352
335,249.0,15.090909090909092,0.05882352941176471,39740.02058823529,154.35294117647058
336,144.0,13.090909090909092,0.08823529411764706,1106.4411764705883,7.411764705882352
337,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
338,144.0,13.090909090909092,0.08823529411764706,1106.4411764705883,7.411764705882352
339,144.0,13.090909090909092,0.08823529411764706,1106.4411764705883,7.411764705882352
340,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
341,144.0,8.727272727272727,0.05882352941176471,1106.4411764705883,7.411764705882352
342,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
343,216.0,19.63636363636364,0.08823529411764706,1106.4411764705883,7.411764705882352
344,216.0,19.63636363636364,0.08823529411764706,1106.4411764705883,7.411764705882352
345,144.0,8.727272727272727,0.05882352941176471,1106.4411764705883,7.411764705882352
346,144.0,8.727272727272727,0.05882352941176471,1106.4411764705883,7.411764705882352
347,144.0,8.727272727272727,0.05882352941176471,1106.4411764705883,7.411764705882352
348,144.0,4.363636363636363,0.029411764705882356,1106.4411764705883,7.411764705882352
349,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
350,80.0,2.4242424242424243,0.029411764705882356,1106.4411764705883,7.411764705882352
351,250.0,76.27272727272727,0.35294117647058826,39740.02058823529,154.35294117647058
352,120.0,3.636363636363636,0.029411764705882356,1106.4411764705883,7.411764705882352
353,249.0,15.090909090909092,0.08823529411764706,39740.02058823529,154.35294117647058
354,399.0,200.54545454545453,0.5294117647058824,39740.02058823529,154.35294117647058
355,172.0,5.212121212121212,0.029411764705882356,1106.4411764705883,7.411764705882352
356,249.0,52.81818181818182,0.2352941176470588,39740.02058823529,154.35294117647058
